symbol,as_of_date,available_date,market_cap_cr,source,filing_id,loaded_at
SIMPLEXINF,2026-08-03,2026-08-03,1864.04812864,CALCULATED_QUARTERLY_SHARES,SHP_1693983_16072026015118,2026-08-18 17:58:34
SINCLAIR,2026-08-03,2026-08-03,382.88909813,CALCULATED_QUARTERLY_SHARES,SHP_1690610_10072026055306,2026-08-18 17:58:34
SINDHUTRAD,2026-08-03,2026-08-03,3777.67607735,CALCULATED_QUARTERLY_SHARES,SHP_1695948_18072026122158,2026-08-18 17:58:34
SINGERIND,2026-08-03,2026-08-03,403.74526236,CALCULATED_QUARTERLY_SHARES,SHP_1695008_17072026022147,2026-08-18 17:58:34
SINTERCOM,2026-08-03,2026-08-03,239.463514494,CALCULATED_QUARTERLY_SHARES,SHP_1694037_16072026024151,2026-08-18 17:58:34
SIRCA,2026-08-03,2026-08-03,2445.9862165,CALCULATED_QUARTERLY_SHARES,SHP_1693503_15072026061136,2026-08-18 17:58:34
SIS,2026-08-03,2026-08-03,6007.0902255,CALCULATED_QUARTERLY_SHARES,SHP_1697811_21072026115732,2026-08-18 17:58:34
SIYSIL,2026-08-03,2026-08-03,2855.21584607,CALCULATED_QUARTERLY_SHARES,SHP_1692824_15072026113143,2026-08-18 17:58:34
SJS,2026-08-03,2026-08-03,7946.61005442,CALCULATED_QUARTERLY_SHARES,SHP_1695542_17072026055912,2026-08-18 17:58:34
SJVN,2026-08-03,2026-08-03,27279.106185942,CALCULATED_QUARTERLY_SHARES,SHP_1689731_09072026033620,2026-08-18 17:58:34
SKFINDIA,2026-08-03,2026-08-03,7447.13523205,CALCULATED_QUARTERLY_SHARES,SHP_1696438_20072026113642,2026-08-18 17:58:34
SKFINDUS,2026-08-03,2026-08-03,13335.63671789,CALCULATED_QUARTERLY_SHARES,SHP_1693284_15072026044004,2026-08-18 17:58:34
SKIPPER,2026-08-03,2026-08-03,6200.08164426,CALCULATED_QUARTERLY_SHARES,SHP_1694259_16072026043142,2026-08-18 17:58:34
SKMEGGPROD,2026-08-03,2026-08-03,1276.117631492,CALCULATED_QUARTERLY_SHARES,SHP_1690940_11072026020353,2026-08-18 17:58:34
SKYGOLD,2026-08-03,2026-08-03,10714.888989295,CALCULATED_QUARTERLY_SHARES,SHP_1696092_18072026033942,2026-08-18 17:58:34
SMARTWORKS,2026-08-03,2026-08-03,5503.88814612,CALCULATED_QUARTERLY_SHARES,SHP_1697629_20072026101120,2026-08-18 17:58:34
SMCGLOBAL,2026-08-03,2026-08-03,1673.953736392,CALCULATED_QUARTERLY_SHARES,SHP_1694579_16072026065809,2026-08-18 17:58:34
SMLMAH,2026-08-03,2026-08-03,7907.1188664,CALCULATED_QUARTERLY_SHARES,SHP_1695667_17072026070358,2026-08-18 17:58:34
SMLT,2026-08-03,2026-08-03,94.4590266,CALCULATED_QUARTERLY_SHARES,SHP_1689077_08072026104935,2026-08-18 17:58:34
SMSPHARMA,2026-08-03,2026-08-03,3404.509818655,CALCULATED_QUARTERLY_SHARES,SHP_1690412_10072026040102,2026-08-18 17:58:34
SNOWMAN,2026-08-03,2026-08-03,643.2898549,CALCULATED_QUARTERLY_SHARES,SHP_1693096_15072026031432,2026-08-18 17:58:34
SOBHA,2026-08-03,2026-08-03,14677.75645435,CALCULATED_QUARTERLY_SHARES,SHP_1690613_10072026055554,2026-08-18 17:58:34
SOLARA,2026-08-03,2026-08-03,2488.98316239,CALCULATED_QUARTERLY_SHARES,SHP_1697214_20072026055857,2026-08-18 17:58:34
SOLARINDS,2026-08-03,2026-08-03,168839.7716678,CALCULATED_QUARTERLY_SHARES,SHP_1694398_16072026053011,2026-08-18 17:58:34
SOLARWORLD,2026-08-03,2026-08-03,1600.186483662,CALCULATED_QUARTERLY_SHARES,SHP_1698373_21072026045215,2026-08-18 17:58:34
SOLEX,2026-08-03,2026-08-03,1022.8416739199998,CALCULATED_QUARTERLY_SHARES,SHP_1695393_17072026050939,2026-08-18 17:58:34
SOMANYCERA,2026-08-03,2026-08-03,2087.4351626,CALCULATED_QUARTERLY_SHARES,SHP_1697442_20072026071838,2026-08-18 17:58:34
SOMATEX,2026-08-03,2026-08-03,315.93617178,CALCULATED_QUARTERLY_SHARES,SHP_1689790_09072026041615,2026-08-18 17:58:34
SOMICONVEY,2026-08-03,2026-08-03,110.08338978,CALCULATED_QUARTERLY_SHARES,SHP_1692564_14072026063334,2026-08-18 17:58:34
SONACOMS,2026-08-03,2026-08-03,48806.3398205,CALCULATED_QUARTERLY_SHARES,SHP_1659262_27042026025658,2026-08-18 17:58:34
SONAMLTD,2026-08-03,2026-08-03,216.819264184,CALCULATED_QUARTERLY_SHARES,SHP_1693355_15072026051337,2026-08-18 17:58:34
SONATSOFTW,2026-08-03,2026-08-03,9698.515744575,CALCULATED_QUARTERLY_SHARES,SHP_1690414_10072026040201,2026-08-18 17:58:34
SOTL,2026-08-03,2026-08-03,4320.11121611,CALCULATED_QUARTERLY_SHARES,SHP_1695417_17072026051930,2026-08-18 17:58:34
SOUTHBANK,2026-08-03,2026-08-03,12323.236958541,CALCULATED_QUARTERLY_SHARES,SHP_1693058_15072026025338,2026-08-18 17:58:34
SOUTHWEST,2026-08-03,2026-08-03,785.07999942,CALCULATED_QUARTERLY_SHARES,SHP_1697547_20072026081927,2026-08-18 17:58:34
SPAL,2026-08-03,2026-08-03,2485.55294409,CALCULATED_QUARTERLY_SHARES,SHP_1696238_18072026053901,2026-08-18 17:58:34
SPANDANA,2026-08-03,2026-08-03,2325.76715456,CALCULATED_QUARTERLY_SHARES,SHP_1698845_21072026075210,2026-08-18 17:58:34
SPARC,2026-08-03,2026-08-03,6747.83335404,CALCULATED_QUARTERLY_SHARES,SHP_1696640_20072026021058,2026-08-18 17:58:34
SPCENET,2026-08-03,2026-08-03,194.715117394,CALCULATED_QUARTERLY_SHARES,SHP_1693988_16072026015759,2026-08-18 17:58:34
SPECIALITY,2026-08-03,2026-08-03,637.284070152,CALCULATED_QUARTERLY_SHARES,SHP_1695356_17072026050034,2026-08-18 17:58:34
SPECTRUM,2026-08-03,2026-08-03,4002.99811596,CALCULATED_QUARTERLY_SHARES,SHP_1692165_14072026031752,2026-08-18 17:58:34
SPENCERS,2026-08-03,2026-08-03,299.519286215,CALCULATED_QUARTERLY_SHARES,SHP_1694402_16072026053336,2026-08-18 17:58:34
SPIC,2026-08-03,2026-08-03,1258.310445392,CALCULATED_QUARTERLY_SHARES,SHP_1698593_21072026060435,2026-08-18 17:58:34
SPLIL,2026-08-03,2026-08-03,87.00117,CALCULATED_QUARTERLY_SHARES,SHP_1696725_20072026031109,2026-08-18 17:58:34
SPLPETRO,2026-08-03,2026-08-03,13462.48611267,CALCULATED_QUARTERLY_SHARES,SHP_1696572_20072026011006,2026-08-18 17:58:34
SPMLINFRA,2026-08-03,2026-08-03,1663.9002161869998,CALCULATED_QUARTERLY_SHARES,SHP_1701956_27072026033511,2026-08-18 17:58:34
SPORTKING,2026-08-03,2026-08-03,2918.06892137,CALCULATED_QUARTERLY_SHARES,SHP_1693739_16072026090501,2026-08-18 17:58:34
SRD,2026-08-03,2026-08-03,250.798421112,CALCULATED_QUARTERLY_SHARES,SHP_1696597_20072026013218,2026-08-18 17:58:34
SREEL,2026-08-03,2026-08-03,501.188351625,CALCULATED_QUARTERLY_SHARES,SHP_1695635_17072026064123,2026-08-18 17:58:34
SRF,2026-08-03,2026-08-03,78404.0414065,CALCULATED_QUARTERLY_SHARES,SHP_1692164_14072026031700,2026-08-18 17:58:34
SRGHFL,2026-08-03,2026-08-03,470.69671212,CALCULATED_QUARTERLY_SHARES,SHP_1694479_16072026061558,2026-08-18 17:58:34
SRHHYPOLTD,2026-08-03,2026-08-03,848.12526873,CALCULATED_QUARTERLY_SHARES,SHP_1692769_15072026103255,2026-08-18 17:58:34
SRM,2026-08-03,2026-08-03,1138.9966503199998,CALCULATED_QUARTERLY_SHARES,SHP_1698558_21072026055438,2026-08-18 17:58:34
SRTL,2026-08-03,2026-08-03,160.768667018,CALCULATED_QUARTERLY_SHARES,SHP_1688393_06072026024311,2026-08-18 17:58:34
SSDL,2026-08-03,2026-08-03,214.084233162,CALCULATED_QUARTERLY_SHARES,SHP_1696276_18072026061941,2026-08-18 17:58:34
SSWL,2026-08-03,2026-08-03,4996.137843645,CALCULATED_QUARTERLY_SHARES,SHP_1696648_20072026022245,2026-08-18 17:58:34
STALLION,2026-08-03,2026-08-03,3081.23354443,CALCULATED_QUARTERLY_SHARES,SHP_1698513_21072026054152,2026-08-18 17:58:34
STANLEY,2026-08-03,2026-08-03,890.4737592719999,CALCULATED_QUARTERLY_SHARES,SHP_1694774_17072026103447,2026-08-18 17:58:34
STAR,2026-08-03,2026-08-03,9481.38738745,CALCULATED_QUARTERLY_SHARES,SHP_1697544_20072026081404,2026-08-18 17:58:34
STARCEMENT,2026-08-03,2026-08-03,8243.563232852,CALCULATED_QUARTERLY_SHARES,SHP_1697150_20072026054142,2026-08-18 17:58:34
STARHEALTH,2026-08-03,2026-08-03,34878.81186118,CALCULATED_QUARTERLY_SHARES,SHP_1698707_21072026064917,2026-08-18 17:58:34
STARPAPER,2026-08-03,2026-08-03,235.20148355,CALCULATED_QUARTERLY_SHARES,SHP_1690923_11072026012437,2026-08-18 17:58:34
STARTECK,2026-08-03,2026-08-03,258.81051383999994,CALCULATED_QUARTERLY_SHARES,SHP_1694543_16072026063934,2026-08-18 17:58:34
STCINDIA,2026-08-03,2026-08-03,717.96,CALCULATED_QUARTERLY_SHARES,SHP_1692760_15072026101118,2026-08-18 17:58:34
STEELCAS,2026-08-03,2026-08-03,3298.108,CALCULATED_QUARTERLY_SHARES,SHP_1691111_13072026085328,2026-08-18 17:58:34
STEELCITY,2026-08-03,2026-08-03,115.41451568000002,CALCULATED_QUARTERLY_SHARES,SHP_1692885_15072026121543,2026-08-18 17:58:34
STEELXIND,2026-08-03,2026-08-03,1454.19554478,CALCULATED_QUARTERLY_SHARES,SHP_1698394_21072026050255,2026-08-18 17:58:34
STEL,2026-08-03,2026-08-03,1044.06593995,CALCULATED_QUARTERLY_SHARES,SHP_1697925_21072026125850,2026-08-18 17:58:34
STOVEKRAFT,2026-08-03,2026-08-03,2498.0811902200003,CALCULATED_QUARTERLY_SHARES,SHP_1691962_14072026121916,2026-08-18 17:58:34
STUDDS,2026-08-03,2026-08-03,1762.9513032799998,CALCULATED_QUARTERLY_SHARES,SHP_1695210_17072026040508,2026-08-18 17:58:34
STYL,2026-08-03,2026-08-03,5955.46423401,CALCULATED_QUARTERLY_SHARES,SHP_1696735_20072026031454,2026-08-18 17:58:34
STYLAMIND,2026-08-03,2026-08-03,5851.8015171,CALCULATED_QUARTERLY_SHARES,SHP_1696106_18072026035158,2026-08-18 17:58:34
STYRENIX,2026-08-03,2026-08-03,4373.838451320001,CALCULATED_QUARTERLY_SHARES,SHP_1696544_20072026124548,2026-08-18 17:58:34
SUBROS,2026-08-03,2026-08-03,5331.66619414,CALCULATED_QUARTERLY_SHARES,SHP_1694225_16072026041747,2026-08-18 17:58:34
SUDARCOLOR,2026-08-03,2026-08-03,852.38849442,CALCULATED_QUARTERLY_SHARES,SHP_1695042_17072026024337,2026-08-18 17:58:34
SUDARSCHEM,2026-08-03,2026-08-03,8401.09549599,CALCULATED_QUARTERLY_SHARES,SHP_1697035_20072026050814,2026-08-18 17:58:34
SUDEEPPHRM,2026-08-03,2026-08-03,9799.69834152,CALCULATED_QUARTERLY_SHARES,SHP_1692764_15072026102213,2026-08-18 17:58:34
SUKHJITS,2026-08-03,2026-08-03,514.445113886,CALCULATED_QUARTERLY_SHARES,SHP_1695977_18072026010608,2026-08-18 17:58:34
SULA,2026-08-03,2026-08-03,1396.124308516,CALCULATED_QUARTERLY_SHARES,SHP_1695716_17072026073430,2026-08-18 17:58:34
SUMEETINDS,2026-08-03,2026-08-03,1114.763936676,CALCULATED_QUARTERLY_SHARES,SHP_1693648_15072026073816,2026-08-18 17:58:34
SUMICHEM,2026-08-03,2026-08-03,25748.43279156,CALCULATED_QUARTERLY_SHARES,SHP_1690385_10072026033931,2026-08-18 17:58:34
SUMIT,2026-08-03,2026-08-03,263.50077965,CALCULATED_QUARTERLY_SHARES,SHP_1698079_21072026024623,2026-08-18 17:58:34
SUMMITSEC,2026-08-03,2026-08-03,1659.40517142,CALCULATED_QUARTERLY_SHARES,SHP_1695216_17072026040824,2026-08-18 17:58:34
SUNCLAY,2026-08-03,2026-08-03,2762.3436267,CALCULATED_QUARTERLY_SHARES,SHP_1692072_14072026022308,2026-08-18 17:58:34
SUNDARAM,2026-08-03,2026-08-03,59.2415265,CALCULATED_QUARTERLY_SHARES,SHP_1695124_17072026032646,2026-08-18 17:58:34
SUNDARMFIN,2026-08-03,2026-08-03,53644.22680711,CALCULATED_QUARTERLY_SHARES,SHP_1695722_17072026073731,2026-08-18 17:58:34
SUNDRMFAST,2026-08-03,2026-08-03,20868.942634225,CALCULATED_QUARTERLY_SHARES,SHP_1692746_15072026090810,2026-08-18 17:58:34
SUNDROP,2026-08-03,2026-08-03,2561.2962921,CALCULATED_QUARTERLY_SHARES,SHP_1689151_08072026125619,2026-08-18 17:58:34
SUNFLAG,2026-08-03,2026-08-03,6610.96012148,CALCULATED_QUARTERLY_SHARES,SHP_1696239_18072026053910,2026-08-18 17:58:34
SUNPHARMA,2026-08-03,2026-08-03,471095.6693982,CALCULATED_QUARTERLY_SHARES,SHP_1694893_17072026122439,2026-08-18 17:58:34
SUNTECK,2026-08-03,2026-08-03,4524.102288030001,CALCULATED_QUARTERLY_SHARES,SHP_1690785_10072026080224,2026-08-18 17:58:34
SUNTV,2026-08-03,2026-08-03,19853.98260142,CALCULATED_QUARTERLY_SHARES,SHP_1694348_16072026050607,2026-08-18 17:58:34
SUPERHOUSE,2026-08-03,2026-08-03,174.83365276499998,CALCULATED_QUARTERLY_SHARES,SHP_1692000_14072026125830,2026-08-18 17:58:34
SUPRAJIT,2026-08-03,2026-08-03,7032.04164588,CALCULATED_QUARTERLY_SHARES,SHP_1693397_15072026052630,2026-08-18 17:58:34
SUPREME,2026-08-03,2026-08-03,177.739847901,CALCULATED_QUARTERLY_SHARES,SHP_1696463_20072026114956,2026-08-18 17:58:34
SUPREMEIND,2026-08-03,2026-08-03,44844.357873,CALCULATED_QUARTERLY_SHARES,SHP_1695080_17072026025954,2026-08-18 17:58:34
SUPREMEINF,2026-08-03,2026-08-03,814.264317148,CALCULATED_QUARTERLY_SHARES,SHP_1656871_21042026093625,2026-08-18 17:58:34
SUPRIYA,2026-08-03,2026-08-03,7079.42126477,CALCULATED_QUARTERLY_SHARES,SHP_1696304_18072026071157,2026-08-18 17:58:34
SURAJEST,2026-08-03,2026-08-03,963.460613664,CALCULATED_QUARTERLY_SHARES,SHP_1694155_16072026034818,2026-08-18 17:58:34
SURAJLTD,2026-08-03,2026-08-03,405.673910524,CALCULATED_QUARTERLY_SHARES,SHP_1691574_13072026052255,2026-08-18 17:58:34
SURAKSHA,2026-08-03,2026-08-03,1312.88211951,CALCULATED_QUARTERLY_SHARES,SHP_1699343_22072026045920,2026-08-18 17:58:34
SURANASOL,2026-08-03,2026-08-03,129.27537666299995,CALCULATED_QUARTERLY_SHARES,SHP_1697657_20072026110043,2026-08-18 17:58:34
SURANAT&P,2026-08-03,2026-08-03,242.86156241,CALCULATED_QUARTERLY_SHARES,SHP_1694395_16072026052623,2026-08-18 17:58:34
SURYALAXMI,2026-08-03,2026-08-03,114.466059348,CALCULATED_QUARTERLY_SHARES,SHP_1693161_15072026034743,2026-08-18 17:58:34
SURYAROSNI,2026-08-03,2026-08-03,5164.902404908,CALCULATED_QUARTERLY_SHARES,SHP_1691228_13072026123851,2026-08-18 17:58:34
SURYODAY,2026-08-03,2026-08-03,1740.475687475,CALCULATED_QUARTERLY_SHARES,SHP_1697554_20072026082358,2026-08-18 17:58:34
SUVEN,2026-08-03,2026-08-03,8680.6170624,CALCULATED_QUARTERLY_SHARES,SHP_1697600_20072026091938,2026-08-18 17:58:34
SUVIDHAA,2026-08-03,2026-08-03,53.291427834,CALCULATED_QUARTERLY_SHARES,SHP_1698096_21072026025852,2026-08-18 17:58:34
SUYOG,2026-08-03,2026-08-03,1014.3848407,CALCULATED_QUARTERLY_SHARES,SHP_1694790_17072026105300,2026-08-18 17:58:34
SUZLON,2026-08-03,2026-08-03,66078.37532608,CALCULATED_QUARTERLY_SHARES,SHP_1692158_14072026031256,2026-08-18 17:58:34
SWANCORP,2026-08-03,2026-08-03,9723.81570072,CALCULATED_QUARTERLY_SHARES,SHP_1693250_15072026042636,2026-08-18 17:58:34
SWARAJENG,2026-08-03,2026-08-03,4411.0228842,CALCULATED_QUARTERLY_SHARES,SHP_1698264_21072026040855,2026-08-18 17:58:34
SWELECTES,2026-08-03,2026-08-03,929.91649005,CALCULATED_QUARTERLY_SHARES,SHP_1698766_21072026071144,2026-08-18 17:58:34
SWIGGY,2026-08-03,2026-08-03,79494.3626112,CALCULATED_QUARTERLY_SHARES,SHP_1695908_18072026113751,2026-08-18 17:58:34
SWSOLAR,2026-08-03,2026-08-03,4867.446957387,CALCULATED_QUARTERLY_SHARES,SHP_1698302_21072026042620,2026-08-18 17:58:34
SYMPHONY,2026-08-03,2026-08-03,4688.239766375,CALCULATED_QUARTERLY_SHARES,SHP_1688873_07072026044724,2026-08-18 17:58:34
SYNCOMF,2026-08-03,2026-08-03,1239.832870808,CALCULATED_QUARTERLY_SHARES,SHP_1697167_20072026054651,2026-08-18 17:58:34
SYNGENE,2026-08-03,2026-08-03,16235.121301079998,CALCULATED_QUARTERLY_SHARES,SHP_1695662_17072026070132,2026-08-18 17:58:34
SYRMA,2026-08-03,2026-08-03,26237.41487358,CALCULATED_QUARTERLY_SHARES,SHP_1694703_16072026102221,2026-08-18 17:58:34
TAINWALCHM,2026-08-03,2026-08-03,193.657209966,CALCULATED_QUARTERLY_SHARES,SHP_1696417_20072026111603,2026-08-18 17:58:34
TAJGVK,2026-08-03,2026-08-03,2278.893250155,CALCULATED_QUARTERLY_SHARES,SHP_1688739_07072026023951,2026-08-18 17:58:34
TAKE,2026-08-03,2026-08-03,330.780424,CALCULATED_QUARTERLY_SHARES,SHP_1697188_20072026055158,2026-08-18 17:58:34
TALBROAUTO,2026-08-03,2026-08-03,2578.2495095,CALCULATED_QUARTERLY_SHARES,SHP_1692797_15072026110309,2026-08-18 17:58:34
TANLA,2026-08-03,2026-08-03,8145.107934614999,CALCULATED_QUARTERLY_SHARES,SHP_1690405_10072026035553,2026-08-18 17:58:34
TARACHAND,2026-08-03,2026-08-03,463.783829004,CALCULATED_QUARTERLY_SHARES,SHP_1693101_15072026031822,2026-08-18 17:58:34
TARAPUR,2026-08-03,2026-08-03,30.753841845,CALCULATED_QUARTERLY_SHARES,SHP_1695972_18072026010106,2026-08-18 17:58:34
TARC,2026-08-03,2026-08-03,4004.26948429,CALCULATED_QUARTERLY_SHARES,SHP_1692597_14072026065240,2026-08-18 17:58:34
TARIL,2026-08-03,2026-08-03,8870.4315855,CALCULATED_QUARTERLY_SHARES,SHP_1692944_15072026010043,2026-08-18 17:58:34
TARMAT,2026-08-03,2026-08-03,125.658048681,CALCULATED_QUARTERLY_SHARES,SHP_1688352_06072026122311,2026-08-18 17:58:34
TARSONS,2026-08-03,2026-08-03,1688.86023018,CALCULATED_QUARTERLY_SHARES,SHP_1697229_20072026060341,2026-08-18 17:58:34
TASTYBITE,2026-08-03,2026-08-03,2419.824756,CALCULATED_QUARTERLY_SHARES,SHP_1698591_21072026060423,2026-08-18 17:58:34
TATACAP,2026-08-03,2026-08-03,154832.1021726,CALCULATED_QUARTERLY_SHARES,SHP_1694391_16072026052507,2026-08-18 17:58:34
TATACHEM,2026-08-03,2026-08-03,17185.8033697,CALCULATED_QUARTERLY_SHARES,SHP_1697575_20072026084240,2026-08-18 17:58:34
TATACOMM,2026-08-03,2026-08-03,50735.72094528,CALCULATED_QUARTERLY_SHARES,SHP_1698308_21072026042805,2026-08-18 17:58:34
TATACONSUM,2026-08-03,2026-08-03,109856.150106,CALCULATED_QUARTERLY_SHARES,SHP_1695255_17072026042249,2026-08-18 17:58:34
TATAELXSI,2026-08-03,2026-08-03,23435.96775799,CALCULATED_QUARTERLY_SHARES,SHP_1696752_20072026032257,2026-08-18 17:58:34
TATAINVEST,2026-08-03,2026-08-03,34237.26079761,CALCULATED_QUARTERLY_SHARES,SHP_1705209_30072026044751,2026-08-18 17:58:34
TATAPOWER,2026-08-03,2026-08-03,122055.5676114,CALCULATED_QUARTERLY_SHARES,SHP_1698230_21072026035332,2026-08-18 17:58:34
TATATECH,2026-08-03,2026-08-03,31015.06131162,CALCULATED_QUARTERLY_SHARES,SHP_1693443_15072026054836,2026-08-18 17:58:34
TATVA,2026-08-03,2026-08-03,4142.7587971,CALCULATED_QUARTERLY_SHARES,SHP_1692577_14072026063647,2026-08-18 17:58:34
TBOTEK,2026-08-03,2026-08-03,17545.82904646,CALCULATED_QUARTERLY_SHARES,SHP_1698569_21072026055730,2026-08-18 17:58:34
TBZ,2026-08-03,2026-08-03,1919.80265148,CALCULATED_QUARTERLY_SHARES,SHP_1689132_08072026123102,2026-08-18 17:58:34
TCC,2026-08-03,2026-08-03,1385.34792,CALCULATED_QUARTERLY_SHARES,SHP_1693487_15072026060827,2026-08-18 17:58:34
TCI,2026-08-03,2026-08-03,7026.620285,CALCULATED_QUARTERLY_SHARES,SHP_1696900_20072026042602,2026-08-18 17:58:34
TCIEXP,2026-08-03,2026-08-03,2141.045164575,CALCULATED_QUARTERLY_SHARES,SHP_1696852_20072026040449,2026-08-18 17:58:34
TCPLPACK,2026-08-03,2026-08-03,2958.01442244,CALCULATED_QUARTERLY_SHARES,SHP_1693279_15072026043933,2026-08-18 17:58:34
TCS,2026-08-03,2026-08-03,894957.0960556398,CALCULATED_QUARTERLY_SHARES,SHP_1698205_21072026034350,2026-08-18 17:58:34
TDPOWERSYS,2026-08-03,2026-08-03,17378.8844814,CALCULATED_QUARTERLY_SHARES,SHP_1690183_10072026115416,2026-08-18 17:58:34
TEAMGTY,2026-08-03,2026-08-03,200.971608404,CALCULATED_QUARTERLY_SHARES,SHP_1692651_14072026073836,2026-08-18 17:58:34
TEAMLEASE,2026-08-03,2026-08-03,2078.94090086,CALCULATED_QUARTERLY_SHARES,SHP_1693379_15072026052116,2026-08-18 17:58:34
TECHM,2026-08-03,2026-08-03,161598.8556868,CALCULATED_QUARTERLY_SHARES,SHP_1698555_21072026055233,2026-08-18 17:58:34
TECHNOE,2026-08-03,2026-08-03,11623.60425044,CALCULATED_QUARTERLY_SHARES,SHP_1695228_17072026041220,2026-08-18 17:58:34
TECILCHEM,2026-08-03,2026-08-03,19.05852051,CALCULATED_QUARTERLY_SHARES,SHP_1690554_10072026052219,2026-08-18 17:58:34
TEGA,2026-08-03,2026-08-03,11928.63524088,CALCULATED_QUARTERLY_SHARES,SHP_1696596_20072026013003,2026-08-18 17:58:34
TEJASNET,2026-08-03,2026-08-03,9246.76439664,CALCULATED_QUARTERLY_SHARES,SHP_1698225_21072026035203,2026-08-18 17:58:34
TEMBO,2026-08-03,2026-08-03,1084.7199349199998,CALCULATED_QUARTERLY_SHARES,SHP_1700578_24072026010003,2026-08-18 17:58:34
TENNIND,2026-08-03,2026-08-03,21979.22913382,CALCULATED_QUARTERLY_SHARES,SHP_1697324_20072026062908,2026-08-18 17:58:34
TERASOFT,2026-08-03,2026-08-03,486.87250326,CALCULATED_QUARTERLY_SHARES,SHP_1693133_15072026033514,2026-08-18 17:58:34
TEXINFRA,2026-08-03,2026-08-03,1451.810354576,CALCULATED_QUARTERLY_SHARES,SHP_1692812_15072026111745,2026-08-18 17:58:34
TEXMOPIPES,2026-08-03,2026-08-03,125.500431864,CALCULATED_QUARTERLY_SHARES,SHP_1697423_20072026070909,2026-08-18 17:58:34
TEXRAIL,2026-08-03,2026-08-03,4594.099829452,CALCULATED_QUARTERLY_SHARES,SHP_1696347_19072026101840,2026-08-18 17:58:34
TFCILTD,2026-08-03,2026-08-03,4884.543669552,CALCULATED_QUARTERLY_SHARES,SHP_1690768_10072026074504,2026-08-18 17:58:34
TFL,2026-08-03,2026-08-03,61.397646576,CALCULATED_QUARTERLY_SHARES,SHP_1696172_18072026044307,2026-08-18 17:58:34
TGBHOTELS,2026-08-03,2026-08-03,27.147579705,CALCULATED_QUARTERLY_SHARES,SHP_1691527_13072026050334,2026-08-18 17:58:34
THANGAMAYL,2026-08-03,2026-08-03,15432.9239581,CALCULATED_QUARTERLY_SHARES,SHP_1691957_14072026121345,2026-08-18 17:58:34
THEINVEST,2026-08-03,2026-08-03,528.853003945,CALCULATED_QUARTERLY_SHARES,SHP_1696747_20072026032216,2026-08-18 17:58:34
THEJO,2026-08-03,2026-08-03,2352.92124714,CALCULATED_QUARTERLY_SHARES,SHP_1692803_15072026110950,2026-08-18 17:58:34
THELEELA,2026-08-03,2026-08-03,16757.3904589,CALCULATED_QUARTERLY_SHARES,SHP_1694963_17072026012256,2026-08-18 17:58:34
THEMISMED,2026-08-03,2026-08-03,985.953685478,CALCULATED_QUARTERLY_SHARES,SHP_1698653_21072026062520,2026-08-18 17:58:34
THERMAX,2026-08-03,2026-08-03,49120.09315356,CALCULATED_QUARTERLY_SHARES,SHP_1694407_16072026054011,2026-08-18 17:58:34
THOMASCOOK,2026-08-03,2026-08-03,5040.473891335,CALCULATED_QUARTERLY_SHARES,SHP_1694625_16072026072633,2026-08-18 17:58:34
THOMASCOTT,2026-08-03,2026-08-03,456.64016625,CALCULATED_QUARTERLY_SHARES,SHP_1696153_18072026042649,2026-08-18 17:58:34
THYROCARE,2026-08-03,2026-08-03,9431.942415595,CALCULATED_QUARTERLY_SHARES,SHP_1692683_14072026081722,2026-08-18 17:58:34
TI,2026-08-03,2026-08-03,11525.67652638,CALCULATED_QUARTERLY_SHARES,SHP_1698817_21072026073543,2026-08-18 17:58:34
TIIL,2026-08-03,2026-08-03,5958.48131598,CALCULATED_QUARTERLY_SHARES,SHP_1689191_08072026021824,2026-08-18 17:58:34
TIINDIA,2026-08-03,2026-08-03,53535.8959782,CALCULATED_QUARTERLY_SHARES,SHP_1698560_21072026055616,2026-08-18 17:58:34
TIJARIA,2026-08-03,2026-08-03,14.255513442000002,CALCULATED_QUARTERLY_SHARES,SHP_1697092_20072026052423,2026-08-18 17:58:34
TIL,2026-08-03,2026-08-03,2142.6532855,CALCULATED_QUARTERLY_SHARES,SHP_1700061_23072026050705,2026-08-18 17:58:34
TIMETECHNO,2026-08-03,2026-08-03,10374.74706816,CALCULATED_QUARTERLY_SHARES,SHP_1697833_21072026121236,2026-08-18 17:58:34
TIMKEN,2026-08-03,2026-08-03,24191.61644189,CALCULATED_QUARTERLY_SHARES,SHP_1692870_15072026120803,2026-08-18 17:58:34
TINNARUBR,2026-08-03,2026-08-03,1993.9201224,CALCULATED_QUARTERLY_SHARES,SHP_1692740_14072026104539,2026-08-18 17:58:34
TIPSFILMS,2026-08-03,2026-08-03,163.8280939,CALCULATED_QUARTERLY_SHARES,SHP_1689689_09072026030347,2026-08-18 17:58:34
TIPSMUSIC,2026-08-03,2026-08-03,8802.44399421,CALCULATED_QUARTERLY_SHARES,SHP_1689531_09072026110213,2026-08-18 17:58:34
TIRUMALCHM,2026-08-03,2026-08-03,2207.818271064,CALCULATED_QUARTERLY_SHARES,SHP_1698777_21072026071623,2026-08-18 17:58:34
TITAGARH,2026-08-03,2026-08-03,11568.694485825,CALCULATED_QUARTERLY_SHARES,SHP_1689938_09072026053948,2026-08-18 17:58:34
TITAN,2026-08-03,2026-08-03,443858.1475,CALCULATED_QUARTERLY_SHARES,SHP_1694281_16072026043845,2026-08-18 17:58:34
